,Unnamed: 0,Type,Name,Age,Gender,Color1,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,PhotoAmt,AdoptionSpeed,BreedMixed,ColorMixed,Video
8710,8710,2,No Name,5,1,1,2,1,2,1,2,1,0,41326,4,2,FALSE,FALSE,FALSE
8711,8711,2,Spoty,1,1,1,1,1,2,2,2,1,0,41326,2,4,FALSE,FALSE,FALSE
8712,8712,1,No Name,8,2,1,2,2,2,2,2,1,0,41326,3,2,FALSE,FALSE,FALSE
8713,8713,2,No Name,7,1,1,3,3,1,1,2,1,200,41401,3,1,FALSE,FALSE,FALSE
8714,8714,1,Dexter,85,1,5,2,1,1,1,2,1,0,41326,8,3,FALSE,TRUE,FALSE
8715,8715,2,No Name,2,2,7,2,2,1,1,2,1,0,41326,1,1,FALSE,TRUE,FALSE
8716,8716,1,Survivor,0,2,2,2,1,2,2,2,1,0,41401,3,2,FALSE,TRUE,FALSE
8717,8717,2,Otong,24,2,1,2,2,3,3,3,1,0,41401,1,4,FALSE,FALSE,FALSE
8718,8718,2,No Name,0,1,2,2,2,2,2,2,1,0,41326,4,1,FALSE,FALSE,FALSE
8719,8719,1,Chucky,5,2,1,2,1,1,2,2,1,0,41332,4,4,TRUE,FALSE,FALSE
8720,8720,2,Sweetie,12,2,7,2,2,1,1,1,1,0,41326,4,2,FALSE,TRUE,FALSE
8721,8721,1,Girly,3,2,1,2,2,2,1,2,1,0,41326,0,4,TRUE,FALSE,FALSE
8722,8722,2,No Name,3,1,1,2,1,2,2,2,1,0,41326,4,2,FALSE,FALSE,FALSE
8723,8723,1,Appe,24,2,1,4,1,1,1,1,1,0,41326,2,1,FALSE,FALSE,FALSE
8724,8724,2,Brown,2,2,2,2,3,2,2,2,1,100,41326,1,1,FALSE,FALSE,FALSE
8725,8725,1,Pepper,7,2,1,2,1,1,1,1,1,0,41326,3,3,TRUE,TRUE,FALSE
8726,8726,1,Tiffany,48,2,2,2,1,2,2,1,1,0,41326,5,4,TRUE,FALSE,FALSE
8727,8727,1,Rex,3,1,2,2,1,1,1,3,1,0,41401,7,2,TRUE,TRUE,FALSE
8728,8728,1,A1,1,1,1,2,2,2,1,2,1,0,41326,3,2,TRUE,FALSE,FALSE
8729,8729,2,No Name,2,2,1,1,1,1,1,2,1,0,41326,2,1,FALSE,FALSE,FALSE
8730,8730,1,No Name,2,1,1,2,1,1,2,2,1,0,41336,1,1,TRUE,FALSE,FALSE
8731,8731,1,No Name,3,2,2,3,1,2,2,2,1,0,41327,3,2,TRUE,TRUE,FALSE
8732,8732,2,No Name,1,2,6,1,1,2,1,2,1,0,41401,5,4,FALSE,TRUE,FALSE
8733,8733,2,No Name,2,2,1,2,2,2,1,2,1,50,41326,5,1,FALSE,FALSE,FALSE
8734,8734,2,Marley,36,2,6,1,1,1,1,1,1,0,41401,1,2,FALSE,TRUE,FALSE
8735,8735,2,Trinky,10,1,1,1,1,1,1,3,1,0,41326,3,3,FALSE,FALSE,FALSE
8736,8736,2,TWINKLE,12,2,2,2,2,1,1,1,1,100,41326,3,4,FALSE,TRUE,FALSE
8737,8737,1,Sweetheart,24,2,3,3,2,1,1,1,1,0,41330,1,2,FALSE,FALSE,FALSE
8738,8738,2,Cookie,1,2,5,1,1,3,1,3,1,20,41326,4,4,FALSE,TRUE,FALSE
8739,8739,1,No Name,2,1,5,2,1,1,1,2,1,0,41401,3,2,TRUE,FALSE,FALSE
8740,8740,1,No Name,4,2,1,1,2,1,1,2,1,0,41326,2,1,FALSE,FALSE,FALSE
8741,8741,1,Pretty,18,2,5,2,2,1,1,1,1,200,41326,3,4,TRUE,TRUE,FALSE
8742,8742,1,Nancy,1,2,1,2,2,2,1,2,1,0,41326,5,1,TRUE,FALSE,FALSE
8743,8743,1,No Name,24,2,6,1,2,3,3,3,1,0,41326,4,3,FALSE,FALSE,FALSE
8744,8744,1,Loveme,1,2,4,1,1,2,2,1,1,0,41401,2,3,TRUE,TRUE,FALSE
8745,8745,2,No Name,24,2,2,2,1,1,1,1,1,50,41326,27,3,FALSE,TRUE,FALSE
8746,8746,1,Pinky,48,2,1,1,1,1,1,1,1,0,41326,2,1,FALSE,FALSE,FALSE
8747,8747,2,J,25,1,2,3,1,1,1,1,1,0,41326,1,2,FALSE,TRUE,FALSE
8748,8748,1,Charcoal,27,1,6,2,2,3,3,2,1,0,41324,4,1,FALSE,TRUE,FALSE
8749,8749,1,Sofie,72,2,5,2,3,3,3,2,2,0,41401,6,0,FALSE,FALSE,FALSE
8750,8750,1,S3,1,2,1,2,2,2,1,2,1,0,41326,3,1,TRUE,FALSE,FALSE
8751,8751,1,No Name,2,2,1,3,1,2,1,2,1,50,41332,3,1,TRUE,FALSE,FALSE
8752,8752,2,Nina,12,2,1,1,1,3,1,1,1,0,41401,3,2,FALSE,FALSE,FALSE
8753,8753,1,Dex,18,1,2,1,2,1,1,1,1,0,41326,4,0,FALSE,FALSE,FALSE
8754,8754,2,Tinkle,11,2,1,2,1,1,1,1,1,0,41326,5,4,FALSE,FALSE,FALSE
8755,8755,2,Mimi,2,2,1,2,1,2,2,2,1,0,41327,1,3,FALSE,FALSE,FALSE
8756,8756,2,Opus,29,1,1,2,1,1,1,1,1,90,41401,11,2,FALSE,FALSE,FALSE
8757,8757,2,No Name,4,2,1,3,2,2,2,2,1,0,41401,8,1,FALSE,FALSE,FALSE
8758,8758,1,No Name,1,2,2,2,2,2,2,2,1,0,41326,5,2,TRUE,FALSE,FALSE
8759,8759,1,No Name,5,2,4,2,2,2,1,2,1,0,41330,3,4,TRUE,FALSE,FALSE
8760,8760,2,Mimi,24,2,6,2,2,1,1,1,1,0,41401,1,4,FALSE,TRUE,FALSE
8761,8761,2,Greyi,24,2,6,3,2,3,3,3,1,0,41401,2,4,FALSE,FALSE,FALSE
8762,8762,2,Lolipop,3,1,4,1,2,1,1,2,1,50,41326,3,2,FALSE,FALSE,FALSE
8763,8763,1,Champ,2,1,1,2,1,2,2,2,1,0,41326,5,3,TRUE,TRUE,FALSE
8764,8764,2,No Name,7,2,5,1,1,1,1,1,1,30,41326,4,4,FALSE,FALSE,FALSE
8765,8765,2,Lucky,1,2,5,2,2,2,2,2,1,50,41401,3,0,FALSE,FALSE,FALSE
8766,8766,1,No Name,5,2,1,2,1,2,1,2,1,0,41336,2,4,TRUE,FALSE,TRUE
8767,8767,2,Bujang,12,1,1,2,1,2,1,2,1,1,41326,2,3,FALSE,TRUE,FALSE
8768,8768,1,No Name,2,2,7,2,1,2,2,2,1,20,41327,1,2,TRUE,TRUE,FALSE
8769,8769,1,No Name,5,2,4,2,1,2,1,2,1,0,41326,1,4,TRUE,FALSE,FALSE
8770,8770,2,Coco,1,1,1,2,2,2,2,2,1,0,41326,1,2,FALSE,FALSE,FALSE
8771,8771,2,Baby,12,2,1,2,2,1,1,1,1,0,41326,2,4,FALSE,FALSE,FALSE
8772,8772,2,No Name,12,2,6,2,2,1,1,1,1,0,41401,2,4,FALSE,TRUE,FALSE
8773,8773,2,Momo,2,1,1,1,2,1,1,2,1,0,41327,1,1,FALSE,FALSE,FALSE
8774,8774,1,Bonnie,5,2,1,2,2,1,1,2,2,0,41326,5,1,TRUE,TRUE,FALSE
8775,8775,2,Jaffe,10,2,1,2,2,1,1,1,1,0,41326,4,4,FALSE,FALSE,FALSE
8776,8776,2,Dota,2,1,1,2,2,2,1,2,1,0,41326,6,2,FALSE,FALSE,FALSE
8777,8777,2,Baby,2,1,2,2,2,1,1,3,1,0,41326,5,2,FALSE,TRUE,FALSE
8778,8778,1,Mike,2,1,3,2,1,2,2,2,1,20,41327,2,3,TRUE,TRUE,FALSE
8779,8779,1,Ruby,6,2,1,2,1,1,1,2,1,0,41326,3,1,TRUE,FALSE,FALSE
8780,8780,1,Roxy,1,2,1,1,1,2,2,2,1,0,41326,1,2,TRUE,TRUE,FALSE
8781,8781,1,Panda,2,1,1,1,1,2,1,2,1,0,41336,2,4,TRUE,FALSE,FALSE
8782,8782,2,Arty,2,1,2,2,1,2,2,2,1,0,41326,4,2,FALSE,FALSE,FALSE
8783,8783,1,Tiger,48,1,1,2,1,1,1,1,2,0,41326,5,0,FALSE,FALSE,FALSE
8784,8784,1,Latte,2,2,2,2,2,2,2,2,1,0,41326,1,2,TRUE,FALSE,FALSE
8785,8785,1,Freedom,12,1,1,1,1,3,3,2,1,0,41326,2,3,TRUE,TRUE,FALSE
8786,8786,2,No Name,1,2,5,2,1,2,1,2,1,0,41326,5,1,FALSE,FALSE,FALSE
8787,8787,2,Sailor,5,2,1,1,1,3,3,3,1,0,41401,1,3,FALSE,FALSE,FALSE
8788,8788,1,Sky,18,2,7,2,1,1,1,1,1,0,41326,2,4,TRUE,TRUE,FALSE
8789,8789,1,No Name,36,2,1,3,2,3,3,3,1,0,41326,1,1,FALSE,FALSE,FALSE
8790,8790,2,Windy,4,2,2,1,1,2,1,2,1,0,41401,1,2,FALSE,FALSE,FALSE
8791,8791,1,Hosten,3,1,2,2,2,1,1,2,1,100,41326,3,2,TRUE,FALSE,FALSE
8792,8792,2,Sunny,2,1,4,1,1,2,2,2,1,0,41401,4,3,FALSE,FALSE,FALSE
8793,8793,2,Yoyu,5,2,2,3,3,1,1,2,1,100,41326,2,3,FALSE,FALSE,FALSE
8794,8794,1,Rocky,4,1,2,2,1,1,1,2,1,0,41326,4,4,TRUE,TRUE,FALSE
8795,8795,2,Luna,2,2,3,2,3,2,1,2,1,700,41326,5,1,FALSE,TRUE,FALSE
8796,8796,1,No Name,2,2,5,2,1,2,1,2,2,0,41401,1,4,TRUE,TRUE,FALSE
8797,8797,1,Hope,1,2,1,2,1,2,1,2,1,0,41326,4,2,TRUE,TRUE,FALSE
8798,8798,1,Yellow,84,1,4,2,2,1,1,1,1,0,41327,1,4,TRUE,TRUE,FALSE
8799,8799,1,Tiger,60,1,1,3,1,1,1,2,1,0,41401,2,3,FALSE,TRUE,FALSE
8800,8800,1,Alisa,2,2,1,2,2,3,3,2,1,0,41326,3,3,FALSE,FALSE,FALSE
8801,8801,1,Karu,3,2,2,2,1,1,1,2,1,0,41401,9,2,TRUE,TRUE,FALSE
8802,8802,1,Oldiee,72,1,2,2,3,3,3,2,1,0,41401,6,2,FALSE,FALSE,FALSE
8803,8803,2,Jaka,3,1,1,2,1,1,1,2,1,450,41326,1,2,FALSE,FALSE,FALSE
8804,8804,1,No Name,24,1,2,2,1,1,1,1,1,0,41330,4,3,TRUE,FALSE,FALSE
8805,8805,2,No Name,1,1,3,2,2,2,2,2,1,0,41326,6,1,FALSE,TRUE,FALSE
8806,8806,1,BW2,1,1,1,2,2,2,1,2,1,0,41326,4,1,TRUE,FALSE,FALSE
8807,8807,2,Snowflake,2,1,6,2,2,2,2,2,1,0,41327,16,4,FALSE,FALSE,TRUE
8808,8808,1,Brownie,7,2,2,2,2,2,2,1,1,0,41326,1,4,TRUE,TRUE,FALSE
8809,8809,1,Coffee,84,2,2,2,2,3,3,2,2,0,41326,0,4,TRUE,TRUE,FALSE
8810,8810,1,Ebony,2,2,1,2,1,3,3,2,1,0,41326,1,1,TRUE,FALSE,FALSE
8811,8811,2,Meow,3,2,1,1,2,2,1,2,1,50,41326,5,4,FALSE,FALSE,FALSE
8812,8812,1,Brune,2,1,1,2,1,1,1,2,1,0,41401,2,2,TRUE,FALSE,FALSE
8813,8813,2,Tuxie,36,2,1,1,1,2,1,1,1,0,41326,9,2,FALSE,FALSE,FALSE
8814,8814,2,Toby,15,1,3,3,2,1,1,2,1,0,41326,1,3,FALSE,FALSE,FALSE
8815,8815,1,Tasha,1,2,1,2,1,2,2,2,1,0,41326,3,3,TRUE,TRUE,FALSE
8816,8816,2,No Name,2,1,6,1,1,2,2,2,1,0,41326,4,1,FALSE,FALSE,FALSE
8817,8817,2,Molly,12,2,1,2,1,1,1,1,1,0,41326,2,4,FALSE,FALSE,FALSE
8818,8818,1,Blackie,6,1,1,2,1,2,1,2,1,0,41330,1,3,TRUE,TRUE,FALSE
8819,8819,1,Snow,2,1,4,2,2,3,1,3,1,150,41401,5,1,FALSE,FALSE,FALSE
8820,8820,2,Kitty,5,2,6,3,2,1,1,2,1,0,41326,3,3,FALSE,FALSE,FALSE
8821,8821,1,June,2,2,2,2,1,2,2,2,1,0,41326,2,2,TRUE,FALSE,FALSE
8822,8822,2,Chanteq,2,2,1,1,2,2,1,2,1,150,41326,1,1,FALSE,FALSE,FALSE
8823,8823,2,Pishi,18,1,1,3,1,1,1,2,1,0,41326,5,4,FALSE,TRUE,FALSE
8824,8824,2,No Name,2,1,1,2,1,2,1,2,1,0,41326,3,2,FALSE,FALSE,FALSE
8825,8825,2,Boboy,10,1,6,2,1,1,1,1,1,0,41326,2,2,FALSE,FALSE,FALSE
8826,8826,1,Doggy,88,1,2,2,2,1,1,3,1,0,41330,4,2,FALSE,FALSE,FALSE
8827,8827,2,Pirate,1,1,6,2,1,2,2,2,1,0,41401,5,1,FALSE,TRUE,FALSE
8828,8828,1,Toni,14,2,2,1,1,1,1,2,1,50,41326,1,1,FALSE,FALSE,FALSE
8829,8829,2,Checkers,4,1,1,1,2,3,1,2,1,0,41326,5,4,FALSE,FALSE,FALSE
8830,8830,2,Stormy,2,1,1,3,2,2,2,2,1,15,41326,2,2,FALSE,TRUE,FALSE
8831,8831,1,No Name,12,1,2,1,2,1,1,2,1,300,41326,5,0,FALSE,TRUE,FALSE
8832,8832,2,Dobby,2,2,1,1,2,1,1,3,2,0,41326,3,4,FALSE,FALSE,FALSE
8833,8833,1,Brownie,2,1,1,2,2,2,2,1,1,0,41326,5,3,TRUE,FALSE,FALSE
8834,8834,1,Hope,5,2,2,2,2,1,1,1,1,0,41330,1,3,TRUE,FALSE,FALSE
8835,8835,2,Snowy,38,2,5,2,2,2,2,2,1,0,41326,2,2,FALSE,FALSE,FALSE
8836,8836,2,BULAT,1,2,1,3,3,2,1,3,1,0,41326,2,1,FALSE,FALSE,FALSE
8837,8837,2,Lala,3,1,1,1,2,2,2,2,1,0,41326,1,2,FALSE,TRUE,FALSE
8838,8838,2,No Name,7,1,5,2,1,3,1,1,1,10,41326,5,2,FALSE,FALSE,FALSE
8839,8839,1,Summer,24,2,1,2,2,1,1,1,1,0,41326,1,1,FALSE,FALSE,FALSE
8840,8840,2,No Name,2,1,1,1,1,2,2,2,1,0,41401,3,1,FALSE,FALSE,FALSE
8841,8841,2,Mable,84,2,6,2,1,1,1,1,1,0,41326,1,3,FALSE,FALSE,FALSE
8842,8842,2,Blackie,2,1,1,1,1,2,2,3,1,0,41401,2,3,FALSE,FALSE,FALSE
8843,8843,2,Whitey,2,2,1,1,1,2,1,2,1,0,41326,6,2,FALSE,FALSE,FALSE
8844,8844,1,Elfie,5,2,1,1,1,1,1,1,1,0,41326,4,4,TRUE,FALSE,FALSE
8845,8845,1,No Name,2,2,7,2,3,1,1,2,1,0,41326,1,1,TRUE,TRUE,FALSE
8846,8846,2,Travel,4,2,7,2,1,2,2,1,1,0,41326,6,2,FALSE,TRUE,FALSE
8847,8847,1,No Name,2,1,2,2,1,2,2,2,1,0,41327,8,2,TRUE,FALSE,FALSE
8848,8848,2,Kitty,1,2,2,1,2,2,1,1,1,200,41401,3,4,FALSE,FALSE,FALSE
8849,8849,1,Mandi,8,2,2,2,1,1,1,1,1,0,41326,4,4,TRUE,TRUE,FALSE
8850,8850,2,Bel,7,1,4,2,1,1,1,1,1,50,41326,5,3,FALSE,FALSE,FALSE
8851,8851,2,Kitty,4,2,1,2,1,1,1,1,1,0,41330,4,3,FALSE,FALSE,FALSE
8852,8852,1,Sparrow,48,1,5,1,3,1,1,1,2,200,41326,1,2,FALSE,TRUE,FALSE
8853,8853,2,Bik,6,1,3,2,1,2,2,2,1,50,41326,3,2,FALSE,FALSE,FALSE
8854,8854,2,Fay,5,1,1,3,2,1,2,2,1,0,41401,3,4,FALSE,TRUE,FALSE
8855,8855,1,Bubu,3,2,2,1,1,1,1,2,1,0,41326,5,3,TRUE,TRUE,FALSE
8856,8856,1,Ginny,3,2,1,2,1,2,1,2,1,0,41326,3,3,FALSE,FALSE,FALSE
8857,8857,2,Putih,5,2,1,1,1,1,1,2,1,100,41326,2,2,FALSE,FALSE,FALSE
8858,8858,2,Emily,0,2,2,1,1,1,1,1,1,50,41401,2,3,FALSE,FALSE,FALSE
8859,8859,1,No Name,2,2,1,2,1,1,1,2,1,0,41401,4,3,TRUE,FALSE,FALSE
8860,8860,1,Scruffy,3,2,1,2,2,1,1,2,1,0,41326,8,3,FALSE,FALSE,TRUE
8861,8861,2,No Name,2,2,5,2,3,2,1,2,1,650,41326,6,3,FALSE,TRUE,FALSE
8862,8862,2,No Name,2,2,5,2,1,2,2,2,1,50,41326,6,1,FALSE,FALSE,FALSE
8863,8863,1,Melon,0,1,2,2,1,2,2,2,1,50,41326,1,4,TRUE,TRUE,FALSE
8864,8864,2,Pixel,2,2,7,2,1,1,1,2,1,30,41326,1,2,FALSE,TRUE,FALSE
8865,8865,1,Amber,120,2,5,1,3,1,1,2,1,180,41326,3,2,FALSE,TRUE,FALSE
8866,8866,1,Bam-bi,1,2,2,2,1,2,1,2,1,0,41326,2,2,FALSE,FALSE,FALSE
8867,8867,1,Roxanne,4,2,1,2,1,1,1,2,1,0,41326,3,4,TRUE,FALSE,FALSE
8868,8868,1,Candy,2,2,7,2,2,2,2,2,1,0,41326,1,1,TRUE,TRUE,TRUE
8869,8869,2,Moisy,6,1,2,2,1,1,1,2,1,0,41326,4,1,FALSE,FALSE,FALSE
8870,8870,2,QQ,6,2,2,2,1,1,1,1,1,0,41326,5,2,FALSE,FALSE,FALSE
8871,8871,1,No Name,4,1,2,2,2,2,2,2,1,0,41336,2,4,TRUE,FALSE,FALSE
8872,8872,1,No Name,1,1,1,2,1,2,2,2,1,0,41326,2,2,TRUE,TRUE,FALSE
8873,8873,1,No Name,2,2,2,2,1,2,1,2,1,0,41326,7,2,FALSE,FALSE,FALSE
8874,8874,1,No Name,2,2,2,2,2,1,1,2,1,100,41326,2,2,TRUE,FALSE,FALSE
8875,8875,1,Mimi,60,2,2,2,1,1,1,1,2,0,41326,3,4,TRUE,TRUE,FALSE
8876,8876,2,TamTam,3,2,1,2,1,2,1,2,1,0,41326,3,4,FALSE,TRUE,FALSE
8877,8877,1,Chilli,2,1,1,2,2,1,1,2,1,0,41326,1,1,TRUE,FALSE,FALSE
8878,8878,2,No Name,2,1,1,2,1,2,2,2,1,0,41326,7,2,FALSE,TRUE,FALSE
8879,8879,1,No Name,3,2,1,2,2,1,1,2,1,0,41326,1,4,TRUE,TRUE,FALSE
8880,8880,1,Darco,2,1,1,2,2,2,2,2,1,0,41326,5,4,TRUE,TRUE,FALSE
8881,8881,1,Molly,4,2,2,1,1,1,1,2,1,300,41326,5,1,FALSE,FALSE,FALSE
8882,8882,1,Mamma,24,2,1,2,2,1,1,1,1,0,41326,3,3,TRUE,FALSE,FALSE
8883,8883,1,Kopi,6,2,1,2,1,2,2,2,1,0,41326,1,2,FALSE,FALSE,FALSE
8884,8884,1,Susie,1,2,1,2,1,1,1,2,1,1,41326,4,2,TRUE,TRUE,FALSE
8885,8885,2,Zara,14,2,1,2,3,3,1,2,1,100,41326,4,2,FALSE,FALSE,FALSE
8886,8886,2,Puteh,7,1,5,2,1,3,3,2,1,0,41336,4,1,FALSE,FALSE,FALSE
8887,8887,1,No Name,2,2,2,2,2,2,1,2,1,0,41326,1,3,TRUE,TRUE,FALSE
8888,8888,1,Amelia,4,2,7,1,1,1,1,2,1,400,41326,5,0,FALSE,TRUE,FALSE
8889,8889,1,Ally,1,2,1,2,1,2,2,2,1,0,41326,3,2,FALSE,FALSE,FALSE
8890,8890,1,Galaxy,1,2,1,2,2,2,2,2,1,0,41327,3,2,TRUE,FALSE,FALSE
8891,8891,1,No Name,41,1,3,1,1,1,1,1,1,350,41326,3,2,FALSE,FALSE,FALSE
8892,8892,2,Ken,3,1,5,1,1,1,1,2,1,0,41326,1,4,FALSE,FALSE,FALSE
8893,8893,1,No Name,29,1,2,1,1,1,1,1,1,150,41327,1,4,FALSE,FALSE,FALSE
8894,8894,2,No Name,1,2,1,2,2,2,2,2,1,0,41326,2,1,FALSE,FALSE,FALSE
8895,8895,1,No Name,1,2,1,2,1,2,2,2,1,0,41327,1,3,TRUE,TRUE,FALSE
8896,8896,2,Meadow,2,2,1,2,2,2,1,2,1,0,41326,3,1,FALSE,FALSE,FALSE
8897,8897,1,Na-Na,18,2,1,2,1,1,1,1,1,0,41326,11,4,FALSE,FALSE,FALSE
8898,8898,1,Wongwong,12,2,1,2,1,1,1,1,1,100,41332,2,2,TRUE,FALSE,FALSE
8899,8899,2,No Name,2,2,6,2,1,1,1,2,1,200,41326,3,2,FALSE,TRUE,FALSE
8900,8900,2,Curly,12,2,4,2,1,1,1,1,1,0,41401,1,0,FALSE,TRUE,FALSE
8901,8901,1,No Name,2,1,1,3,1,2,2,2,1,0,41326,6,3,TRUE,FALSE,FALSE
8902,8902,1,Puppy,2,2,2,2,2,2,2,2,1,0,41326,9,3,TRUE,TRUE,FALSE
8903,8903,1,Sarsy,4,2,1,2,1,3,3,1,1,0,41326,1,2,TRUE,TRUE,FALSE
8904,8904,1,Charcoal,2,1,1,1,1,1,1,3,1,0,41326,2,2,TRUE,TRUE,FALSE
8905,8905,1,Pepper,60,2,1,1,1,3,3,3,1,25,41326,2,0,FALSE,TRUE,FALSE
8906,8906,2,No Name,3,2,1,1,1,2,2,2,1,0,41401,1,2,FALSE,FALSE,FALSE
8907,8907,1,Maltese,2,1,7,1,3,1,1,2,1,200,41326,0,3,FALSE,TRUE,FALSE
8908,8908,2,Tux,2,1,1,2,2,1,1,2,1,0,41326,8,2,FALSE,FALSE,FALSE
8909,8909,1,Lily,18,2,1,2,1,1,1,1,1,0,41326,3,4,TRUE,FALSE,FALSE
8910,8910,2,Nameless,2,2,1,2,2,3,3,3,1,20,41326,3,1,FALSE,FALSE,FALSE
8911,8911,1,Grace,6,2,7,2,3,2,2,2,1,20,41327,1,4,FALSE,TRUE,FALSE
8912,8912,2,No Name,5,1,1,1,1,2,2,2,1,0,41326,0,4,FALSE,TRUE,FALSE
8913,8913,2,Eva,48,2,1,3,3,1,1,1,1,0,41326,4,3,FALSE,FALSE,FALSE
8914,8914,1,BlackMan,0,1,1,2,1,2,2,2,1,0,41401,6,2,FALSE,TRUE,FALSE
8915,8915,1,MACO,3,1,2,2,2,1,1,2,2,350,41336,4,3,TRUE,FALSE,FALSE
8916,8916,1,Beckham,1,1,1,2,1,2,1,2,1,0,41401,5,2,TRUE,TRUE,FALSE
8917,8917,2,Fifi,4,2,1,1,2,1,1,2,1,0,41326,6,1,FALSE,FALSE,FALSE
8918,8918,2,No Name,1,1,1,2,2,2,2,2,1,0,41401,4,3,FALSE,FALSE,FALSE
8919,8919,2,No Name,12,2,2,2,2,2,2,3,1,0,41326,5,4,FALSE,FALSE,FALSE
8920,8920,2,Lili,2,2,1,1,1,2,2,2,1,0,41401,1,2,FALSE,TRUE,FALSE
8921,8921,2,Gita,2,2,1,1,2,2,1,2,1,0,41326,3,4,FALSE,TRUE,FALSE
8922,8922,1,Mylo,1,1,2,2,1,2,1,2,1,0,41401,3,2,TRUE,TRUE,FALSE
8923,8923,1,Foxy,4,2,5,1,2,1,1,1,1,200,41401,7,2,FALSE,TRUE,FALSE
8924,8924,1,No Name,1,2,1,1,2,2,2,2,1,0,41335,6,1,TRUE,FALSE,FALSE
8925,8925,1,No Name,8,2,2,2,1,1,1,1,1,150,41326,3,4,TRUE,FALSE,FALSE
8926,8926,1,A6,1,2,2,2,2,2,1,2,1,0,41326,3,1,TRUE,FALSE,FALSE
8927,8927,1,Goldie,120,2,3,2,1,1,1,1,1,0,41327,3,3,TRUE,FALSE,FALSE
8928,8928,1,No Name,8,2,3,2,1,1,1,1,1,0,41326,8,1,TRUE,TRUE,TRUE
8929,8929,1,Tweety,2,2,1,2,2,1,1,2,1,50,41326,3,3,TRUE,FALSE,FALSE
8930,8930,1,No Name,2,1,1,2,2,1,1,2,1,0,41326,5,1,TRUE,FALSE,FALSE
8931,8931,1,Lilo,1,1,7,2,1,2,2,2,1,0,41401,3,2,FALSE,TRUE,FALSE
8932,8932,1,Pony,24,2,1,2,1,2,2,1,1,0,41326,1,4,TRUE,TRUE,FALSE
8933,8933,2,Tatam,3,1,1,3,1,2,1,2,1,0,41326,1,1,FALSE,TRUE,FALSE
8934,8934,1,Willy,1,2,2,2,1,2,2,2,1,50,41326,1,3,TRUE,FALSE,FALSE
8935,8935,2,Lou,2,1,1,2,2,1,1,1,1,0,41326,1,4,FALSE,FALSE,FALSE
8936,8936,1,No Name,36,1,2,2,1,2,2,3,1,0,41326,0,4,TRUE,FALSE,FALSE
8937,8937,1,Lemonade,2,1,5,2,2,3,3,2,1,0,41326,2,3,TRUE,TRUE,FALSE
8938,8938,1,No Name,6,2,1,2,1,3,3,3,2,0,41401,5,4,TRUE,TRUE,FALSE
8939,8939,2,Jooby,7,2,2,2,1,2,1,1,1,0,41326,3,2,FALSE,FALSE,FALSE
8940,8940,1,OreO,1,1,1,2,2,1,1,2,1,0,41326,11,1,TRUE,FALSE,FALSE
8941,8941,2,No Name,1,1,3,2,3,2,1,2,1,100,41326,4,2,FALSE,FALSE,FALSE
8942,8942,1,Beno,1,1,2,1,2,2,2,2,2,0,41326,2,2,TRUE,FALSE,FALSE
8943,8943,1,Blossom,4,2,2,1,1,2,2,2,1,0,41326,2,3,TRUE,TRUE,FALSE
8944,8944,1,Jack,7,1,7,2,2,3,3,3,1,0,41401,3,2,FALSE,TRUE,FALSE
8945,8945,2,Buntang,8,2,1,2,3,2,2,2,1,100,41326,4,1,FALSE,FALSE,FALSE
8946,8946,2,Mocha,12,2,2,2,1,1,1,1,1,0,41326,1,2,FALSE,FALSE,FALSE
8947,8947,2,No Name,4,2,1,2,1,2,1,1,1,0,41401,2,1,FALSE,TRUE,FALSE
8948,8948,1,Bear,1,1,1,2,2,2,2,2,1,0,41330,2,2,TRUE,FALSE,FALSE
8949,8949,1,Elsa,2,2,5,1,3,1,1,1,1,0,41326,7,1,FALSE,FALSE,FALSE
8950,8950,1,Scamp,120,1,2,2,1,1,1,3,2,0,41326,2,4,FALSE,FALSE,FALSE
8951,8951,1,Shy,2,2,2,2,2,2,2,2,1,0,41326,2,2,TRUE,TRUE,FALSE
8952,8952,1,No Name,4,2,1,2,1,1,1,2,1,0,41401,3,3,TRUE,FALSE,FALSE
8953,8953,2,Shankly,7,1,4,2,1,2,1,1,1,0,41326,1,2,FALSE,FALSE,FALSE
8954,8954,2,Ginger,6,2,3,2,2,1,1,2,1,0,41326,1,4,FALSE,TRUE,FALSE
8955,8955,1,No Name,60,1,2,2,2,3,1,1,1,0,41401,6,4,TRUE,TRUE,FALSE
8956,8956,1,Milo,2,1,2,2,2,3,3,3,1,1,41332,4,4,TRUE,TRUE,FALSE
8957,8957,1,Sally,6,2,4,2,1,1,1,1,1,0,41401,10,3,TRUE,FALSE,FALSE
8958,8958,1,Penny,2,2,7,2,1,2,2,2,1,20,41327,1,3,TRUE,TRUE,FALSE
8959,8959,1,No Name,4,1,5,2,1,1,1,1,1,0,41326,3,4,TRUE,TRUE,FALSE
8960,8960,1,Dylan,48,1,3,3,2,1,1,1,1,200,41326,3,2,FALSE,TRUE,FALSE
8961,8961,2,Sapi,2,1,1,1,1,2,2,2,1,0,41401,1,3,FALSE,FALSE,FALSE
8962,8962,1,BlackJack,24,1,1,2,1,1,1,1,1,120,41326,1,4,TRUE,FALSE,FALSE
8963,8963,1,GOLDEN,24,1,5,2,2,3,3,3,2,0,41326,2,3,FALSE,TRUE,FALSE
